Episode no = 60; won: False; Q(s,a) = 195.63466837985146; reward = 88.0; and epsilon = 0.0, win percentage = 0.6, 2022-04-30 05:55:36
Episode no = 70; won: True; Q(s,a) = 192.43207275197904; reward = 625.0; and epsilon = 0.0, win percentage = 0.8, 2022-04-30 05:56:16
Episode no = 80; won: True; Q(s,a) = 223.43961155506784; reward = 687.0; and epsilon = 0.0, win percentage = 0.7, 2022-04-30 05:56:51
Episode no = 90; won: False; Q(s,a) = 213.10871994344987; reward = 2.0; and epsilon = 0.0, win percentage = 0.4, 2022-04-30 05:57:25
Episode no = 100; won: True; Q(s,a) = 213.66030231270372; reward = 567.0; and epsilon = 0.0, win percentage = 0.8, 2022-04-30 05:57:57
Episode no = 110; won: False; Q(s,a) = 228.8726798787119; reward = 40.0; and epsilon = 0.0, win percentage = 0.8, 2022-04-30 06:03:12
Episode no = 120; won: True; Q(s,a) = 218.14786290477755; reward = 623.0; and epsilon = 0.0, win percentage = 0.8, 2022-04-30 06:07:27
Episode no = 130; won: True; Q(s,a) = 208.4722220962903; reward = 699.0; and epsilon = 0.0, win percentage = 0.7, 2022-04-30 06:33:51
Episode no = 140; won: False; Q(s,a) = 219.1731718442046; reward = -299.0; and epsilon = 0.0, win percentage = 0.9, 2022-04-30 06:38:06
Episode no = 150; won: True; Q(s,a) = 229.89773786516898; reward = 321.0; and epsilon = 0.0, win percentage = 0.9, 2022-04-30 06:43:15
Episode no = 160; won: True; Q(s,a) = 218.96462292205675; reward = 359.0; and epsilon = 0.0, win percentage = 0.6, 2022-04-30 06:48:53
Episode no = 170; won: True; Q(s,a) = 210.55749814790883; reward = 674.0; and epsilon = 0.0, win percentage = 0.8, 2022-04-30 06:53:15
Episode no = 180; won: False; Q(s,a) = 220.45487562326633; reward = -153.0; and epsilon = 0.0, win percentage = 0.6, 2022-04-30 06:58:53
Episode no = 190; won: False; Q(s,a) = 209.16231821752478; reward = -68.0; and epsilon = 0.0, win percentage = 0.6, 2022-04-30 07:04:05
Episode no = 200; won: False; Q(s,a) = 229.3637811115714; reward = -83.0; and epsilon = 0.0, win percentage = 0.6, 2022-04-30 07:08:34
